FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
96.97670853,235.8826052,11.57639364,283,5,Summer,fire2
96.6784786,240.1932859,15.16736052,333,5,Summer,fire2
96.59046528,244.3448726,14.508504,48,5,Summer,fire2
95.04718087,247.5732603,15.692472,344,5,Summer,fire2
93.41095057,250.6491017,10.9263204,62,1,Summer,fire2
93.83216628,254.5331339,10.6811928,47,1,Summer,fire2
95.02992012,258.66496,11.67552,96,3,Summer,fire2
94.42643022,142.0335306,9.84139128,102,1,Summer,fire2
92.69679451,145.5599833,14.28323508,126,1,Summer,fire2
93.76524056,150.2251004,17.5050126,268,3,Summer,fire2
89.84656661,152.0623661,11.47017024,303,1,Summer,fire2
88.07243298,155.9064296,20.2783716,83,1,Summer,fire2
92.13535041,155.6486475,10.54098972,280,1,Fall,fire2
94.49337699,159.4557792,8.09845668,236,1,Fall,fire2
95.70393809,163.6233981,7.074333,280,1,Fall,fire2
95.93439826,167.9062633,8.38541016,325,2,Fall,fire2
95.76827643,171.9282693,9.01974456,338,2,Fall,fire2
95.8195383,176.0695501,7.1333946,240,2,Fall,fire2
95.76788732,179.6317003,9.0643968,176,2,Fall,fire2
94.62453442,182.55305,12.10423608,291,2,Fall,fire2
94.67541868,185.7551908,8.8101666,293,1,Fall,fire2
92.73948166,188.0559302,16.0320024,241,2,Fall,fire2
90.97391042,189.7602985,18.4771116,282,1,Fall,fire2
94.96849137,193.3337472,15.101298,268,4,Fall,fire2
94.5061791,195.7865247,17.0530902,251,4,Fall,fire2
89.86805178,171.820023,31.0359744,291,5,Fall,fire2
89.9173657,173.6655151,13.11879744,138,1,Fall,fire2
90.9236816,176.0179194,14.7373992,200,1,Fall,fire2
90.97334403,178.3924296,9.60293412,300,1,Fall,fire2
91.8678711,181.3891742,13.12521012,277,1,Fall,fire2
91.91784525,160.317494,17.2223586,194,1,Fall,fire2
87.92564624,148.3066405,17.05233132,135,1,Fall,fire2
94.93782213,69.0369877,14.1907608,289,1,Spring,fire2
91.35394599,71.06939561,17.6370336,280,1,Spring,fire2
95.27263225,79.77781034,7.5203712,230,1,Summer,fire2
95.32373049,84.472849,9.7102926,275,1,Summer,fire2
95.3748456,89.23813307,8.2711908,320,1,Summer,fire2
95.42926504,94.37840486,9.74328948,314,1,Summer,fire2
92.71551182,96.98816782,17.8908336,315,1,Summer,fire2
91.23464504,98.65700967,16.7713236,325,1,Summer,fire2
91.28305444,100.887757,18.1723752,143,1,Summer,fire2
91.5400366,104.3456932,15.91146972,297,1,Summer,fire2
92.68657983,108.2158995,15.36901812,246,1,Summer,fire2
94.14043418,112.6594176,7.96310424,200,1,Summer,fire2
94.73997568,63.8396167,11.50015608,154,1,Summer,fire2
95.59462089,70.69165339,7.32598992,250,1,Summer,fire2
95.64582543,76.64711228,10.0685052,259,1,Summer,fire2
95.19567773,81.73965668,15.5439684,297,1,Summer,fire2
95.37004926,87.15419971,16.4909934,285,2,Summer,fire2
95.42117966,91.88069583,16.98321708,279,2,Summer,fire2
95.47232695,96.3833137,12.82622472,297,1,Summer,fire2
95.56912404,101.2319212,11.39486832,297,1,Summer,fire2
95.72753437,106.3751256,10.78806348,304,1,Summer,fire2
95.77878279,111.3544566,10.74826728,300,1,Summer,fire2
95.83004813,116.2130914,10.80082728,311,2,Summer,fire2
96.27360239,121.3314387,9.99343944,112,2,Summer,fire2
95.2074902,125.3049293,15.51904344,278,3,Summer,fire2
95.25856693,129.8769254,9.08600652,287,1,Summer,fire2
95.30966052,134.3443093,9.130878,273,1,Summer,fire2
95.36077098,138.7600862,12.39567048,296,2,Summer,fire2
95.41189832,143.3076591,10.1729286,285,2,Summer,fire2
96.01972966,148.2083841,8.91638892,294,2,Summer,fire2
97.02717698,153.6265021,9.7742934,93,4,Summer,fire2
97.67255922,161.5251749,9.6977322,273,4,Summer,fire2
97.82062245,169.7972328,9.12687228,260,5,Summer,fire2
97.8725619,177.5384827,9.63475992,270,5,Summer,fire2
97.16533946,184.4979059,10.20088908,306,4,Summer,fire2
96.84000205,191.4076314,12.18575016,262,5,Summer,fire2
96.89161775,197.9714463,8.99856576,296,4,Summer,fire2
96.9432505,204.8454636,8.59809168,233,4,Summer,fire2
96.99490029,211.559245,11.54685924,56,5,Summer,fire2
97.04656714,217.7049909,11.9989818,91,5,Summer,fire2
95.856268,222.8755038,13.09166568,315,4,Summer,fire2
95.60779563,228.1665022,9.9109728,337,2,Summer,fire2
95.65900453,233.738857,8.9769726,318,2,Summer,fire2
95.45070528,238.7514912,8.9933904,340,2,Summer,fire2
94.2859021,192.2519371,10.96072992,38,2,Summer,fire2
93.83320626,120.8580866,7.16441364,38,1,Summer,fire2
92.26360273,72.92542901,14.75785908,297,1,Summer,fire2
92.42943289,78.40415304,14.03821152,263,1,Summer,fire2
94.60978262,85.12458134,11.6335728,268,1,Summer,fire2
95.95546859,92.7638684,7.52721912,230,1,Summer,fire2
96.00679227,99.76093348,12.34821312,243,2,Summer,fire2
96.05813289,106.6704786,11.24959752,249,2,Summer,fire2
94.4526266,111.7919503,11.64532932,325,1,Summer,fire2
94.50345411,117.3496124,9.93771,335,1,Summer,fire2
94.55429841,123.1621454,11.33923824,203,1,Summer,fire2
94.60515949,128.4090328,11.74084416,173,1,Summer,fire2
92.18896893,132.0938955,13.62635496,305,1,Summer,fire2
91.70362507,135.5462969,19.51973892,302,1,Summer,fire2
93.84786827,140.7445739,8.5138884,319,1,Summer,fire2
96.14693132,147.1248576,6.99473304,335,2,Summer,fire2
97.97543965,154.5549456,8.123418,306,4,Summer,fire2
98.69245488,162.3120634,9.31716396,39,5,Summer,fire2
98.74468217,169.0269819,4.6684512,54,4,Summer,fire2
98.79692671,175.4914346,10.07246988,301,5,Summer,fire2
97.1796314,172.9404559,10.6806042,321,4,Summer,fire2
96.4342797,177.8089003,9.05940756,308,3,Summer,fire2
95.56192251,182.0894063,14.5271034,300,4,Summer,fire2
95.61311626,186.5049818,11.11483368,304,3,Summer,fire2
95.96105814,191.2899399,9.16687296,284,2,Summer,fire2
96.01238367,196.0296883,12.495006,298,4,Summer,fire2
96.06372613,200.8918719,10.61928108,300,4,Summer,fire2
96.11508555,205.4917255,11.42128368,100,4,Summer,fire2
96.7493736,210.9197252,12.9454596,256,5,Summer,fire2
97.37944291,216.4886666,10.923858,278,5,Summer,fire2
98.13046053,222.3099064,11.5428888,220,5,Summer,fire2
97.55094707,226.8695573,13.11522264,102,5,Summer,fire2
95.5745273,230.7857764,12.86875116,274,4,Summer,fire2
95.62572521,235.1031485,8.44207632,309,2,Summer,fire2
95.90384744,239.5751198,10.88512848,290,4,Summer,fire2
96.74549571,244.403825,8.69748876,229,4,Summer,fire2
96.79708021,249.3058999,9.09343512,267,4,Summer,fire2
96.77392055,253.911002,14.6911608,302,5,Summer,fire2
96.4983876,258.0234632,17.10455256,285,5,Summer,fire2
96.54989052,262.158803,13.9957434,21,5,Summer,fire2
98.35627749,267.4436288,13.12477812,85,5,Summer,fire2
98.15957869,272.3071949,9.94801896,297,5,Summer,fire2
97.91416577,277.0644228,11.25823104,300,5,Summer,fire2
97.96613611,282.0919165,10.02988152,322,5,Summer,fire2
97.93825722,286.7582038,12.27447612,138,5,Summer,fire2
96.76547877,290.8671066,11.26049112,107,5,Summer,fire2
94.81097176,294.4129911,25.07836068,198,5,Summer,fire2
91.94894321,296.8628441,19.240974,201,2,Summer,fire2
92.59835453,300.2355241,10.58032152,254,1,Summer,fire2
94.56923447,303.6078372,11.669463,252,2,Summer,fire2
91.81023114,305.5192536,15.7541886,268,1,Summer,fire2
90.26412038,307.1811448,16.24677588,302,1,Summer,fire2
89.32039159,161.7993297,20.099988,311,1,Summer,fire2
91.82363339,164.9536206,8.2354176,323,1,Summer,fire2
92.76444541,168.4980763,9.5647464,15,1,Summer,fire2
94.83270526,173.0657402,8.4468852,33,1,Summer,fire2
96.99404286,178.5555782,7.27068492,96,2,Summer,fire2
97.61497001,184.3581992,6.77439396,134,3,Summer,fire2
97.84186127,190.2983738,7.5550716,282,4,Summer,fire2
98.33415261,196.3937919,10.690956,42,5,Summer,fire2
97.34569052,201.0909556,15.87096468,192,5,Summer,fire2
93.36599957,135.9491451,10.54647432,303,1,Summer,fire2
93.0142759,133.7979388,6.09748416,348,1,Summer,fire2
94.74406931,139.0451986,8.29065672,324,1,Summer,fire2
93.99662046,143.2609214,9.9753624,205,1,Summer,fire2
94.10647077,147.8514219,7.14619836,319,1,Summer,fire2
96.26706632,152.8097878,10.36146096,313,2,Summer,fire2
96.31849287,157.9103994,9.9928764,186,3,Summer,fire2
97.73194972,163.6271848,10.13658624,293,5,Summer,fire2
94.95805681,167.2887422,12.11219928,172,2,Summer,fire2
94.03719169,170.7929775,10.39614012,262,1,Summer,fire2
94.54550748,175.2638417,11.2677552,287,2,Summer,fire2
94.94699846,180.0036559,10.01434968,172,2,Summer,fire2
94.93135626,183.8241193,7.84319184,255,1,Summer,fire2
94.54206785,186.6815429,8.61724476,246,1,Fall,fire2
93.9851714,189.481989,16.56969012,263,4,Fall,fire2
91.84809582,191.3310391,17.64611136,262,2,Fall,fire2
91.89806344,193.9240243,13.1065884,329,1,Fall,fire2
93.37860816,197.1999844,7.2362574,302,1,Fall,fire2
94.20267313,200.7290804,8.88916608,245,1,Fall,fire2
93.29380786,203.34247,10.04503068,209,1,Fall,fire2
93.34425279,206.3319148,10.88766144,155,1,Fall,fire2
96.61340389,210.7059446,13.98708,224,5,Fall,fire2
96.240232,214.3519137,15.0697764,151,5,Fall,fire2
93.47651358,216.6404813,17.92869012,137,4,Fall,fire2
96.73617034,220.4636722,10.41013728,330,4,Fall,fire2
96.81500425,224.2940741,8.460594,148,4,Fall,fire2
96.63262571,228.052599,6.2105148,174,2,Fall,fire2
96.68417295,232.0181377,10.65728412,240,4,Fall,fire2
97.04480102,236.0862922,15.03473868,256,5,Fall,fire2
93.94701497,137.1364391,14.5581858,206,2,Fall,fire2
91.47168425,146.745262,9.60302232,141,1,Fall,fire2
92.74802045,149.4918574,8.56112868,144,1,Fall,fire2
92.79828519,151.7588684,13.87784988,330,1,Fall,fire2
93.14037054,135.5066791,16.2112428,23,2,Fall,fire2
89.80027625,136.8301576,17.6816664,92,1,Fall,fire2
90.84298661,139.0429756,10.85309064,136,1,Fall,fire2
87.1127745,78.23740602,29.4270444,194,1,Fall,fire2
94.89997599,76.20183912,9.73050084,89,1,Summer,fire3
95.38330554,82.63125892,4.66025688,97,1,Summer,fire3
95.43444032,88.59609712,4.4736588,114,1,Summer,fire3
95.53676053,100.3241181,8.44661016,102,1,Summer,fire3
95.58794597,105.6748572,8.87364792,108,1,Summer,fire3
95.28708726,110.4594008,8.82864072,60,1,Summer,fire3
95.33819027,115.6874647,2.719836108,71,1,Summer,fire3
96.20277523,121.668005,8.65192752,62,1,Summer,fire3
96.25418055,126.9278557,7.4361096,79,1,Summer,fire3
96.30560285,131.9884499,12.06301068,220,2,Summer,fire3
94.2278425,134.9114672,9.50027868,317,1,Summer,fire3
94.40518975,139.0749806,2.8204362,62,1,Summer,fire3
95.28729026,143.7332636,9.635796,100,2,Summer,fire3
94.65677402,147.7100367,10.66221612,163,1,Summer,fire3
93.74504855,151.2793286,12.61976868,244,1,Summer,fire3
94.19250278,155.6445064,4.5672552,275,1,Summer,fire3
94.82178052,160.4559292,1.589478552,225,1,Summer,fire3
95.34506994,165.5306899,6.1036308,269,1,Summer,fire3
96.0524035,170.8716705,5.10404148,289,1,Summer,fire3
96.23210689,107.091459,5.0442228,143,1,Summer,fire3
96.2835219,113.4679697,7.63828308,344,1,Summer,fire3
96.33495388,119.8445598,5.51666808,194,1,Summer,fire3
96.38640285,126.0340331,7.99763328,135,2,Summer,fire3
96.4378688,132.2511528,7.24325256,121,2,Summer,fire3
96.78274546,138.3958489,7.287156,121,2,Summer,fire3
96.83434226,144.3097396,5.5294956,32,2,Summer,fire3
96.75258162,149.7868294,5.60567556,212,2,Summer,fire3
96.07409787,154.9417757,8.61411564,252,2,Summer,fire3
96.11793149,160.2828712,5.60759256,260,1,Summer,fire3
96.16930881,165.9201425,2.25184212,125,1,Summer,fire3
96.22070308,171.655795,7.51332744,133,2,Summer,fire3
96.27211433,176.5570043,13.9399668,129,4,Summer,fire3
93.81685063,179.6762509,11.5310736,124,1,Summer,fire3
92.53690408,182.9669861,8.04790152,145,1,Summer,fire3
93.34727174,187.3815084,5.3629164,115,1,Summer,fire3
94.98735335,192.3954459,4.68068076,232,1,Summer,fire3
95.7709611,197.7459082,2.20987296,66,1,Summer,fire3
96.27062287,203.4268763,3.141549972,129,1,Summer,fire3
96.34080068,209.0254862,9.9108468,142,3,Summer,fire3
96.23455282,213.2981575,13.51109448,132,5,Summer,fire3
96.20423335,217.439114,9.68726952,157,3,Summer,fire3
96.06944682,221.5781922,7.13690856,257,2,Summer,fire3
96.2494007,226.203206,5.522013,297,2,Summer,fire3
97.29169255,231.4481195,6.20889192,117,3,Summer,fire3
97.88573721,236.9994454,6.14259072,122,4,Summer,fire3
97.93769817,242.3978223,5.64230988,64,4,Summer,fire3
97.98967628,247.6510504,4.40178264,118,3,Summer,fire3
98.04167155,252.7832053,1.83838644,62,2,Summer,fire3
97.64240622,257.4773352,3.89350584,69,2,Summer,fire3
97.23392106,261.9858489,3.373523496,270,2,Summer,fire3
97.09031396,266.6055467,3.8030472,340,2,Summer,fire3
97.1420123,271.3834515,3.86722044,98,2,Summer,fire3
97.19372772,276.2351536,7.01583984,112,3,Summer,fire3
97.24546021,281.0954139,4.61730024,113,2,Summer,fire3
95.98857061,285.1149788,9.03348864,88,2,Summer,fire3
93.94293725,146.1164537,8.3211642,72,1,Summer,fire3
94.60510642,93.88543459,7.16221944,93,1,Summer,fire3
94.26956875,99.30820888,12.19132152,107,1,Summer,fire3
93.9756882,104.099724,8.38664028,73,1,Summer,fire3
94.73512241,109.3006866,4.68320544,119,1,Summer,fire3
95.47097826,115.0794498,2.6052138,28,1,Summer,fire3
95.52214198,120.3651705,5.85215208,261,1,Summer,fire3
95.57332259,125.8892184,7.76455992,33,1,Summer,fire3
97.06349359,132.1341584,5.23733184,17,1,Summer,fire3
97.21496337,138.296013,4.33303344,289,1,Summer,fire3
96.55620271,135.2061069,5.59987776,109,1,Summer,fire3
96.60772472,140.646406,2.484413064,104,1,Summer,fire3
96.65926374,146.2007316,5.10961104,277,1,Summer,fire3
97.03400851,152.2503896,6.49282932,61,2,Summer,fire3
97.40493752,158.4467327,4.13634384,112,2,Summer,fire3
97.19022197,163.8283481,5.7352608,216,2,Summer,fire3
96.99652837,168.5956223,7.25327352,300,2,Summer,fire3
97.04819575,173.8475715,7.8664104,70,3,Summer,fire3
97.09988019,178.8438274,8.78971824,109,4,Summer,fire3
94.7077834,182.0179848,8.98518744,158,1,Summer,fire3
92.42178759,184.6495922,12.479994,237,1,Summer,fire3
92.79484581,188.1100795,7.97446332,121,1,Summer,fire3
93.24419745,191.8200745,10.32397776,251,1,Summer,fire3
93.76318032,195.4515573,9.99965376,231,1,Summer,fire3
94.46025853,199.3026458,7.38621648,280,1,Summer,fire3
95.51717967,203.758004,9.76234896,290,2,Summer,fire3
95.7638438,208.3541964,9.59895504,288,2,Summer,fire3
95.81510421,212.8735128,7.5872016,66,2,Summer,fire3
95.42817506,166.9293428,6.23569176,105,1,Summer,fire3
95.08841143,171.1820112,3.61287576,308,1,Summer,fire3
93.75020562,174.7139995,11.83225392,286,1,Summer,fire3
93.80080123,178.9167952,11.141226,111,1,Summer,fire3
94.79844426,183.4151459,7.911036,82,1,Summer,fire3
95.26898939,188.0028325,2.481461748,86,1,Summer,fire3
95.78612834,192.1205593,8.48450268,129,2,Fall,fire3
94.2405666,195.0684422,15.7743684,104,3,Fall,fire3
91.84543243,199.2165171,12.8412252,101,1,Fall,fire3
92.71107012,202.1822815,11.10105972,148,1,Fall,fire3
91.21140666,203.326583,16.2613044,125,1,Fall,fire3
90.97369938,204.5206558,11.1942324,33,1,Fall,fire3
93.57291264,208.5693274,8.28569484,114,1,Fall,fire3
95.25278667,211.7981398,5.59819584,135,1,Fall,fire3
94.74870048,213.7448224,3.9021408,65,1,Fall,fire3
94.52143527,215.8684328,8.2347444,105,1,Fall,fire3
90.66682698,217.4268184,11.37111912,91,1,Fall,fire3
92.85086259,61.83859048,20.22963768,229,1,Summer,fire3
93.92041772,85.98343428,12.07983852,109,1,Summer,fire3
91.94191509,102.02862,18.5542722,278,1,Summer,fire3
94.17563287,113.8635518,8.54004708,250,1,Summer,fire3
94.97695069,118.853837,5.9233194,289,1,Summer,fire3
95.31920619,123.9361286,5.69884608,68,1,Summer,fire3
95.3703198,129.0756691,2.04079104,83,1,Summer,fire3
95.42145029,111.5723527,6.95558988,92,1,Summer,fire3
94.85585683,80.41159079,14.72996412,127,1,Summer,fire3
91.43945742,82.76738482,28.9647972,124,2,Summer,fire3
93.09087025,84.51944512,17.0395776,137,1,Summer,fire3
95.28821215,101.1064355,9.65819088,107,1,Summer,fire3
95.33931553,107.3512508,5.40835056,89,1,Summer,fire3
95.39043578,113.3227554,3.387902292,117,1,Summer,fire3
95.44157291,118.9359122,9.17166132,106,1,Summer,fire3
94.91357691,123.3805907,10.85574888,116,1,Summer,fire3
94.49243373,127.6084718,12.51036972,276,1,Summer,fire3
94.65347696,132.128744,9.54537948,80,1,Summer,fire3
95.9225705,138.1938839,2.89630422,79,1,Summer,fire3
95.97388331,144.1047498,8.2261872,84,2,Summer,fire3
95.62084118,149.0830943,11.44055952,123,2,Summer,fire3
94.66975957,153.30031,9.84294216,75,1,Summer,fire3
94.72065877,157.6436375,3.43658016,117,1,Summer,fire3
94.77157478,162.5009793,8.30104452,37,1,Summer,fire3
94.82250759,167.4885824,7.98624504,242,1,Summer,fire3
96.23222696,173.2226668,10.7412696,274,3,Summer,fire3
97.15309043,179.5077156,8.59354092,115,4,Summer,fire3
97.63417522,185.7608829,3.93930432,161,2,Summer,fire3
96.99625282,190.9977978,7.2548928,143,2,Summer,fire3
96.42447614,195.9641443,12.702762,164,4,Summer,fire3
96.47595466,201.1506246,11.20164048,221,4,Summer,fire3
96.52745018,206.5973065,9.04552812,222,3,Summer,fire3
96.57896269,212.0613769,11.06374068,307,4,Summer,fire3
96.63049222,217.5489445,2.17941264,13,1,Summer,fire3
96.68203875,223.1293818,1.04282748,138,1,Summer,fire3
96.69852612,228.074056,3.75927012,120,2,Summer,fire3
96.75009511,233.2544305,5.95598616,96,2,Summer,fire3
96.80168114,238.2483373,2.81685816,116,2,Summer,fire3
96.85328419,243.2842252,5.33656764,80,2,Summer,fire3
95.97788105,247.6770378,7.1837442,85,2,Summer,fire3
94.86428013,251.8585877,7.01701056,50,1,Summer,fire3
94.91524355,255.8284889,4.88008332,64,1,Summer,fire3
94.96622379,260.3929584,6.28161084,69,1,Summer,fire3
95.01722087,187.7599635,4.1609826,130,1,Summer,fire3
95.06823478,193.8343886,5.56286796,157,1,Summer,fire3
95.11926554,199.1568907,9.78977124,23,2,Summer,fire3
95.17031314,204.6148565,3.89060676,23,1,Summer,fire3
95.2213776,210.4417077,2.06844624,129,1,Summer,fire3
95.83733603,216.6387319,1.33341966,126,1,Summer,fire3
96.27120565,222.8748067,1.444763304,143,1,Summer,fire3
96.32263356,228.8077563,3.198776508,159,1,Summer,fire3
96.27070873,234.1473069,8.49499272,57,2,Summer,fire3
96.32213648,239.6859749,9.9934326,223,4,Summer,fire3
97.15330924,245.1669227,7.06880052,249,3,Summer,fire3
97.28729881,250.5943923,2.925682776,125,2,Summer,fire3
97.33906219,255.8087949,2.63859912,144,2,Summer,fire3
97.39084266,260.6460801,5.44125096,125,2,Summer,fire3
97.29125079,265.3113781,5.14637028,122,2,Summer,fire3
97.15405728,237.8185064,6.58497924,129,3,Summer,fire3
96.54621448,242.28892,10.92268908,109,4,Summer,fire3
95.92339299,246.6401476,5.54956524,121,2,Summer,fire3
95.78208598,251.1865454,3.2556708,124,1,Summer,fire3
95.68501378,255.440835,9.44829108,282,2,Summer,fire3
95.73624817,259.6923746,2.712314772,74,1,Summer,fire3
96.29035847,264.582336,6.63653304,91,2,Summer,fire3
96.69703114,269.6375189,2.347131816,40,1,Summer,fire3
97.86859072,275.2324216,2.731167,299,2,Summer,fire3
98.21858228,280.9194246,2.97445536,91,2,Summer,fire3
98.27065312,286.4858639,5.54674428,133,4,Summer,fire3
97.67030288,190.5511785,2.69834616,114,2,Summer,fire3
97.51702293,162.6196788,5.7724794,51,2,Summer,fire3
97.24371446,118.7332488,10.71082692,92,2,Summer,fire3
92.27419304,130.6577117,11.27267388,204,1,Summer,fire3
94.00535314,136.2892923,9.74204244,270,1,Summer,fire3
95.05556298,142.8557162,5.04660888,116,1,Summer,fire3
95.81783032,149.6888906,2.7234414,123,1,Summer,fire3
95.86910855,155.558566,8.95996692,146,2,Summer,fire3
95.15192182,160.652854,5.04527976,289,1,Summer,fire3
95.2029802,166.4965849,4.4810604,290,1,Summer,fire3
95.93699691,172.7456838,6.9684966,27,2,Summer,fire3
97.08393874,180.2822861,6.22109772,21,2,Summer,fire3
97.0644242,186.7828857,9.17015256,66,4,Summer,fire3
96.26084516,191.7295078,6.56370288,70,2,Summer,fire3
96.31226966,197.3026408,4.72660488,82,2,Summer,fire3
96.36371113,121.9563893,6.18990588,124,1,Summer,fire3
96.41516959,112.2472461,9.07782768,137,1,Summer,fire3
92.74404037,115.8536602,16.68324384,136,1,Summer,fire3
94.52653491,129.9445937,10.27617372,215,1,Summer,fire3
94.57738682,134.4391874,11.82083508,277,1,Summer,fire3
94.80339922,139.3397854,10.34925768,315,1,Summer,fire3
96.18398519,145.0721423,2.79104292,105,1,Summer,fire3
97.00908779,151.504159,2.04315732,229,1,Summer,fire3
97.06075932,157.4731946,0.901747296,23,1,Summer,fire3
97.11244791,163.323141,4.24146204,129,2,Summer,fire3
96.66520574,168.5023263,7.29174708,124,2,Summer,fire3
95.83798115,172.9759328,9.0166788,132,2,Summer,fire3
94.67346016,176.8826037,12.57722388,136,2,Summer,fire3
93.64561916,179.9454856,1.36007496,271,1,Summer,fire3
92.766454,182.6458349,8.9423622,110,1,Summer,fire3
92.81672482,185.1917438,12.89027772,88,1,Summer,fire3
92.97637568,188.7085487,4.07236356,14,1,Summer,fire3
93.51962002,192.6873294,7.05653712,141,1,Summer,fire3
93.13997741,195.6009688,13.7477916,142,2,Summer,fire3
92.45991287,197.7322766,6.17750028,2,1,Summer,fire3
92.58155487,200.7119015,4.41007524,120,1,Summer,fire3
93.14736931,204.2798451,3.11566302,353,1,Summer,fire3
94.71465001,188.0536033,10.6379244,83,2,Summer,fire3
95.10615707,192.5600528,10.83479904,112,2,Summer,fire3
92.53993625,146.4908124,16.20646632,355,1,Summer,fire3
92.30838038,114.3942261,15.5709036,78,1,Summer,fire3
90.47154376,91.60970695,16.66650348,85,1,Fall,fire3
89.80523318,95.05314719,19.48896,126,1,Fall,fire3
88.81383275,96.5806634,20.06306064,71,1,Fall,fire3
93.10452356,105.169657,16.26525864,43,1,Fall,fire3
94.41502511,98.84286272,11.16885924,330,1,Fall,fire3
94.59694435,43.95118646,16.8627708,125,1,Spring,fire3
91.45573916,52.44886697,20.81023056,13,1,Summer,fire3
94.95915667,68.2018157,10.24640568,61,1,Summer,fire3
94.53628344,71.61435356,10.6559028,96,1,Summer,fire3
94.58713857,75.70389253,10.07740872,71,1,Summer,fire3
94.68173869,80.25162579,10.02185892,39,1,Summer,fire3
93.7950525,84.01544996,13.44118212,97,1,Summer,fire3
93.96207238,88.27507387,11.3053446,114,1,Summer,fire3
94.0473564,92.38045499,12.3803694,70,1,Summer,fire3
94.09805011,96.3131609,12.12114456,100,1,Summer,fire3
94.14876056,100.1984565,13.08080376,95,1,Summer,fire3
94.19948775,104.3671039,11.53234944,67,1,Summer,fire3
94.25023169,108.4221521,11.934801,90,1,Summer,fire3
93.802469,112.3604338,16.72568388,116,2,Summer,fire3
94.80250591,117.8154875,11.55881268,116,1,Summer,fire3
95.47546936,123.3328303,11.00570112,159,2,Summer,fire3
90.44069612,107.7177798,23.9426352,280,1,Summer,fire3
90.4901991,110.7096595,18.3265416,109,1,Summer,fire3
90.53971841,113.504662,13.2903432,131,1,Summer,fire3
89.07631074,115.4298386,18.8136828,142,1,Summer,fire3
88.40105231,104.5841636,21.7395648,125,1,Summer,fire3
90.36883637,108.0800953,19.50234264,142,1,Summer,fire3
93.84113743,112.993607,8.5985316,160,1,Summer,fire3
93.42309446,116.9781573,16.2162288,266,1,Summer,fire3
93.47358207,121.2034593,10.5921144,318,1,Summer,fire3
94.26825838,125.6901747,11.02930344,89,1,Summer,fire3
95.94433175,131.0065984,8.07228972,97,1,Summer,fire3
94.12893478,134.7521725,12.75485832,114,1,Summer,fire3
94.57729443,95.2995031,10.97521992,62,1,Summer,fire3
96.57619184,102.0888866,12.75611148,79,2,Summer,fire3
96.62772045,101.7394523,12.39859584,220,2,Summer,fire3
96.19072301,107.7143224,11.98213308,317,2,Summer,fire3
96.24212435,113.9461486,10.6955766,62,2,Summer,fire3
96.64265876,120.3465761,10.9005462,100,2,Summer,fire3
96.69420931,126.6020868,10.63637748,163,2,Summer,fire3
96.74577688,132.6706222,12.27983256,244,4,Summer,fire3
96.79736148,138.9287859,10.1629476,275,2,Summer,fire3
95.66695803,128.7608948,12.82581108,225,2,Summer,fire3
96.35793817,135.1069108,10.94118732,269,2,Summer,fire3
96.98032702,141.443679,9.5749524,289,2,Summer,fire3
97.03198905,147.9178917,5.64175836,143,2,Summer,fire3
97.72434277,154.7329138,10.55808288,344,4,Summer,fire3
96.69612841,160.3262841,17.4299688,194,5,Summer,fire3
95.95651966,165.6471674,14.5441584,135,4,Summer,fire3
96.00784368,171.4108223,9.28162944,121,2,Summer,fire3
96.05918465,177.0450001,14.92149348,121,5,Summer,fire3
96.11054257,182.3951989,16.87283028,32,5,Summer,fire3
95.68699149,187.3205541,17.4489858,212,5,Summer,fire3
95.73822653,192.4937177,11.87106228,252,4,Summer,fire3
94.87418012,179.8591904,13.01767884,260,2,Summer,fire3
94.42873179,184.4701108,15.22572372,125,3,Summer,fire3
93.39386259,188.4525737,14.0132934,133,2,Summer,fire3
92.95420227,192.0208108,17.4217104,129,2,Summer,fire3
94.28265885,196.8255968,7.9219296,124,1,Summer,fire3
96.63707327,202.629346,8.36725536,145,3,Summer,fire3
97.51472059,208.8951623,11.430387,115,5,Summer,fire3
97.56655906,214.9749176,10.65784824,232,5,Summer,fire3
97.61841464,220.7077707,11.25826812,66,5,Summer,fire3
97.67028733,226.3583511,9.78197148,129,5,Summer,fire3
97.30014438,207.5014842,11.88050184,142,5,Summer,fire3
96.66733327,212.4019776,7.5893832,132,2,Summer,fire3
96.71889197,217.4238298,14.0033934,157,5,Summer,fire3
96.77046769,222.4989359,11.87740332,257,5,Summer,fire3
96.57090819,227.3096271,8.48693772,297,3,Summer,fire3
96.42284488,232.0008507,14.07684132,117,5,Summer,fire3
96.47432287,236.6087078,16.81553988,122,5,Summer,fire3
96.52581784,241.2037414,12.44283012,64,5,Summer,fire3
96.55165224,245.5250137,13.20792228,118,5,Summer,fire3
96.60317275,250.1971053,8.83071972,62,4,Summer,fire3
96.65471026,255.1959544,11.8591308,69,4,Summer,fire3
96.7062648,260.2494651,9.8449524,270,4,Summer,fire3
94.25350482,133.5541498,11.10547908,340,1,Summer,fire3
94.3042666,102.0561538,9.3867624,98,1,Summer,fire3
93.53867986,109.2041708,9.61264476,88,1,Summer,fire3
94.19161265,99.7682217,8.2927728,72,1,Summer,fire3
94.8581722,106.8227228,13.9092516,52,1,Summer,fire3
94.9091336,113.0197995,14.02539624,220,2,Summer,fire3
93.26203636,117.6658584,14.37783696,61,1,Summer,fire3
